item_key,title,sources,decisions,queue_only_in,superseded,superseded_collections,current_tags,tags_to_add,all_desired_tags
IUR38VCM,AutoFSM: a multi-agent framework for FSM code generation with IR and SystemC-based testing,arxiv|scopus,,arxiv|scopus,,,Automatic programming|Automatic testing|Benchmarking|Code generation|Codegeneration|Codes (symbols)|Computational linguistics|Computer debugging|Computer hardware description languages|Efficiency|Error rate|Errors|Finite state machine|Finite states machine|Hardware-software codesign|Intermediate representations|Language model|Large language model|Machine codes|Multi agent systems|Multi-agent framework|Multiagent framework|Open source software|Open systems|Program debugging|Syntactics|Syntax errors|SystemC,source:arxiv|source:scopus,source:arxiv|source:scopus
TQGFG8YC,AutoDFBench 1.0: a benchmarking framework for digital forensic tool testing and generated code evaluation,arxiv|scopus,,arxiv|scopus,,,Benchmark|Benchmarking|Code validation|Codes (symbols)|Computer crime|Computer forensics|Computer forensics tools|Computer programming|Digital forensic tool testing|Digital forensics|Electronic crime countermeasures|Generated code validation|NIST computer forensics tool testing program (CFTT)|National Institute of Standards and Technology|National institute of standard and technology computer forensic tool testing program|Recovery|Software testing|Standardization|Test case|Testing programmes|Tool testing and validation|Verification,source:arxiv|source:scopus,source:arxiv|source:scopus
B3MBYQV4,AuraGenome: an LLM-powered framework for on-the-fly reusable and scalable circular genome visualizations,arxiv|scopus,,arxiv|scopus,,,Computer Graphics|Computer software reusability|Data visualization|Error prones|Gene-regulation|Genes|Genome|Genome visualisation|Genomic data|Genomics|Humans|Learn+|Multi agent|Multi agent systems|Multi-layered|Process time|Proteomics|Semantics|Software|Systems support|User-Computer Interface|Visual analytics|Visualization|Work-flows|computer graphics|computer interface|genetics|genome|genomics|human|procedures|software,source:arxiv|source:scopus,source:arxiv|source:scopus
J348XR87,AnalogTester: a large language model-based framework for automatic testbench generation in analog circuit design,arxiv|scopus,,arxiv|scopus,,,Analog Circuit Design|Analog circuits|Automatic programming|Automatic test pattern generation|Automation|Codes (symbols)|Computer aided software engineering|Electronic design|Fully automated|Integrated circuit design|Integrated circuit manufacture|Language model|Large language model|Model-based OPC|Multi agent|Operational amplifiers|Simulation|Test-bench|Testbench generation|Timing circuits|analog circuits|large language model|multi-agent|simulation|testbench generation,source:arxiv|source:scopus,source:arxiv|source:scopus
J3G7DPH7,"All-in-one framework for design, simulation, and practical implementation of distributed multiagent control systems",arxiv|scopus,,arxiv|scopus,,,Biological system modeling|Biological systems|Code|Computer architecture|Decentralised control|Decentralized control|Design implementation|Design simulations|Distributed computer systems|Distributed control|Distributed parameter control systems|Distributed-control|Integrated designs|Interactive computer systems|Multi agent systems|Multiagent control systems|Multiagent system|Networked control systems|Real - Time system|Real time systems|integrated design|multiagent systems (MASs)|networked control systems,source:arxiv|source:scopus,source:arxiv|source:scopus
9NKG52F3,ALL-FEM: agentic large language models fine-tuned for finite element methods,arxiv|scopus,,arxiv|scopus,,,Agentic AI|Autonomous agents|Benchmarking|Codes (symbols)|Computational engineering|Computational methods|Continuum mechanics|Element method|FEA|FEniCS|Finite element analyse|Finite element codes|Finite element method|LLMs|Language model|Large language model|Multi agent systems|Non Newtonian flow|Program compilers|Simulation systems|Variational techniques|Work-flows,source:arxiv|source:scopus,source:arxiv|source:scopus
733F3E9H,AdaptFlow: adaptive workflow optimization via meta-learning,arxiv|scopus,,arxiv|scopus,,,Adaptive workflow|Complex task|Computational linguistics|Language model|Meta-learning frameworks|Metalearning|Natural language processing systems|Natural languages|Structured sequence|Subtask|Work-flows|Workflow optimization,source:arxiv|source:scopus,source:arxiv|source:scopus
6Y6H3MJP,Agents assembly: domain specific language for agent simulations,arxiv|scopus,,arxiv|scopus,,,Abstract concept|Agent behavior|Agent simulation|Behavioral research|Codes (symbols)|Containers|Data visualization|Digital storage|Domain specific language|Domains specific languages|Graphical user interfaces|Group behavior|Large scale simulations|Multi agent systems|Multi-agent simulations|Multi-agents simulations|Problem oriented languages|Scalable computing|Social dynamics|Toolsets,source:arxiv|source:scopus,source:arxiv|source:scopus
PZH5DZR8,Approach for model driven development of multi-agent systems for ambient intelligence,arxiv|scopus,,arxiv|scopus,,,,source:arxiv|source:scopus,source:arxiv|source:scopus
ALXJ48KF,A framework for constructing agent-based aerospace simulations using model to text transformation,arxiv|scopus,,arxiv|scopus,,,Aerospace industry|Aerospace simulation|Agent-based modeling and simulation|Autonomous agents|Code Generation|Code generation|Computational methods|Computer simulation languages|Engineering simulation|Loosely coupled|Model to text transformation|Model to text transformations|Problem oriented languages|Separation of concerns|Simulation architecture|Simulation design|SysML,source:arxiv|source:scopus,source:arxiv|source:scopus
KI6IWANC,Privacy-aware design for E-health information systems,arxiv|scopus,,arxiv|scopus,,,Automatic code generations|Automatic programming|Build systems|Correct models|Correct-by-construction|Database systems|E-health|Formal verification|Life cycle|Model driven engineering|Model-driven Engineering|Multi agent systems|Privacy by design|Satisfiability|System lifecycle|Verification tools|eHealth,source:arxiv|source:scopus,source:arxiv|source:scopus
6LDAICGD,Prompt-with-me: In-IDE structured prompt management for LLM-driven software engineering,scopus,,scopus,,,Computer interaction|Computer software maintenance|Computer software reusability|Development environment|Human Computer Interaction|Human computer interaction|Human engineering|Language model|Large Language Models|Large language model|Life cycle|Life cycle stages|Practical solutions|Prompt Engineering|Prompt engineering|Reuse and integrations|Software Engineering|Software design|Software development life-cycle|Software reliability|Work-flows,source:scopus,source:scopus
8CT9H632,De-motivators for the adoption of agile methodologies for large-scale software development teams: an SLR from management perspective,scopus,,scopus,,,Agile Methodologies|Agile software development|Digital libraries|Human resource management|Iterative development|Iterative methods|Organization sizes|Organizational cultures|Project management|Research questions|Software design|Software development projects|Software development teams|agile software developement|agile transformation|de-motivators|risk factors|systematic literature review,source:scopus,source:scopus
X3DRUVB2,Leveraging generative AI for cognitive skill enhancement in low-performing programming learners,scopus,,scopus,,,Codes (symbols)|Decent Work and Economic Growth|Decent work and economic growth|Economic growths|Economics|Education computing|Engineering education|Gender Equality|Gender equality|Good Health and Wellbeing|Good health and wellbeing|Industry|Innovation and Infrastructure|Innovation and infrastructure|Partnership for the goal|Partnerships for the Goals|Post test|Problem solving|Quality Education|Quality education|Reduced Inequalities|Reduced inequality|Scaffolds|Teaching|Wellbeing,source:scopus,source:scopus
R233Z3FN,Can generative AI enhance the effectiveness of N-version programming?,scopus,,scopus,,,Artificial intelligence|Code diversity|Computation theory|Development costs|Empirical evaluations|Fault tolerance|Fault tolerance techniques|Fault tolerant computer systems|Generative AI|Key factors|Language model|Large language model|Large language models|N version programming|N-version programming|Software design|Software reliability|Software-Reliability,source:scopus,source:scopus
TD6DKXGS,"Benchmarking AI models in software engineering: a review, search tool, and unified approach for elevating benchmark quality",scopus,,scopus,yes,04-Superseded,Automated clustering|Benchmarking|Codegeneration|Codes (symbols)|Current practices|Dimensionality reduction|Dual approach|Embeddings|Errors|Reproducibilities|Search tools|Semantic search|Semantics|Software engineering|Unified approach|User study,source:scopus,source:scopus
PYIYRM5L,Human-In-the-loop software development agents: challenges and future directions,scopus,,scopus,yes,04-Superseded,Atlassian|Code quality|Codegeneration|Driven system|Hulum|Human-in-the-loop|Information systems|Intelligent agents|Jira|Llm|Multi agent|Multi agent systems|Software design|Software quality|Software testing|Work items|atlassian|code-generation|hula|human-in-the-loop|jira|llm,source:scopus,source:scopus
WBGJ4YA5,Toward reliable scientific visualization pipeline construction with structure-aware retrieval-augmented LLMs,wos,wos:discard,,,,,s1:human:discard|source:wos,s1:human:discard|source:wos
SIBW73L2,Open source AI-based SE tools: opportunities and challenges of collaborative software learning,wos,wos:discard,,,,,s1:human:discard|source:wos,s1:human:discard|source:wos
BGDGIR3Y,Get on the train or be left on the station: using LLMs for software engineering research,wos,wos:discard,,,,,s1:human:discard|source:wos,s1:human:discard|source:wos
RR4TJJ5W,GeoAnalystBench: a GeoAI benchmark for assessing large language models for spatial analysis workflow and code generation,wos,wos:discard,,,,,s1:human:discard|source:wos,s1:human:discard|source:wos
NJ4993Q6,Challenges of artificial intelligence in medicine.,wos,wos:discard,,,,,s1:human:discard|source:wos,s1:human:discard|source:wos
732VDKJD,"Vibe coding as a reconfiguration of intent mediation in software development: definition, implications, and research agenda",wos,wos:keep,,,,,s1:human:keep|source:wos,s1:human:keep|source:wos
